Id,SalePrice
1556,85860.86431425209
1557,106890.34405386796
1558,100055.5357670297
1559,92148.11035874939
1560,133532.77237664934
1561,127168.13607307221
1562,126133.72100486646
1563,127706.6532679716
1564,155312.33111704316
1565,141180.74026954334
1566,221621.80749180276
1567,77770.16541639359
1568,228048.62206204399
1569,151460.04470934506
1570,135486.76066584414
1571,122939.58104309198
1572,161022.61866401514
1573,270881.5402495668
1574,118018.89204601842
1575,220681.78932736366
1576,217618.51769409518
1577,189993.098645181
1578,161457.72136643378
1579,141004.67026554386
1580,187234.40831886054
1581,154763.76710966634
1582,127528.456711349
1583,322256.9027592916
1584,223473.20075136638
1585,142744.1065897315
1586,84257.19292763011
1587,108063.40253158202
1588,157506.41294675448
1589,99145.07498279893
1590,135756.5127080393
1591,96112.3256229322
1592,127219.64473870616
1593,127052.49100319602
1594,150138.8747081359
1595,106894.39044730205
1596,240407.08948988977
1597,204484.60317939115
1598,216628.8316809361
1599,186702.78414344077
1600,176080.73226974957
1601,72208.7142825841
1602,116195.32798332414
1603,99749.97543392281
1604,271064.34088038857
1605,236779.0644437917
1606,168778.6169764655
1607,163350.78199399865
1608,203408.36335765585
1609,193507.11549699827
1610,160063.55286126732
1611,126782.626480438
1612,170325.43366808872
1613,157755.20232903847
1614,131232.8367678538
1615,88956.39235113152
1616,63296.02517030485
1617,90171.86452132143
1618,124839.95327124665
1619,137031.08519849044
1620,178734.5027536706
1621,141487.12282750529
1622,151534.20477632602
1623,273317.7305128011
1624,210205.49520970712
1625,121335.05579159249
1626,158853.82441845964
1627,189942.92045121224
1628,278623.0116154653
1629,172941.65649853504
1630,357930.334831185
1631,238063.5219279349
1632,247946.03792093068
1633,166362.51466058206
1634,177295.06561517494
1635,183020.3543590745
1636,160169.70785092298
1637,166809.10396525037
1638,213689.01669727507
1639,175277.3689159411
1640,241290.49646443364
1641,182766.70575213077
1642,221160.0889654482
1643,212396.93285296205
1644,220689.3679545367
1645,198942.33995700942
1646,158151.63695850706
1647,158796.00218470895
1648,140339.21947423182
1649,143938.03239253443
1650,120675.11406690758
1651,126551.9761621753
1652,95770.53188043066
1653,97667.02751251131
1654,159508.94338005845
1655,147243.76542214505
1656,150330.63257606453
1657,153214.15993604984
1658,151236.69484644986
1659,136765.68914208238
1660,150765.92026263024
1661,410527.4216440482
1662,435483.51225685276
1663,361807.63960993785
1664,406856.13547096617
1665,311017.1230325682
1666,312428.2417714256
1667,383509.1133324479
1668,328399.90738407505
1669,317089.1327558547
1670,326421.21519928105
1671,250591.00430195773
1672,440036.9787519652
1673,298718.81740200537
1674,247878.38566713556
1675,186449.43204530384
1676,195092.94547566344
1677,214949.70130695877
1678,445445.7835809243
1679,378193.2752968791
1680,321363.7766298666
1681,265573.49613222375
1682,305625.413839014
1683,172555.06335289252
1684,171940.69243748172
1685,175810.72804472322
1686,169088.13835345703
1687,170953.69333604738
1688,181884.14437346786
1689,192603.4338570009
1690,183127.67478007847
1691,167909.57918161395
1692,263754.6588124498
1693,167891.73860626447
1694,182719.75533100407
1695,169146.96079206138
1696,278505.54801623285
1697,174137.49849544128
1698,367620.0879532753
1699,344433.63780722104
1700,250795.07990485668
1701,251542.71310454252
1702,236374.24248484708
1703,254008.76272504672
1704,268053.97942512855
1705,237922.8298335746
1706,409282.7864029204
1707,193183.77458829354
1708,183972.49928038992
1709,265880.01551099925
1710,217318.33504356045
1711,245475.3346746788
1712,257310.6115979706
1713,255813.82969308528
1714,220043.9479332546
1715,212843.47608700168
1716,199050.99299395262
1717,183769.13097306114
1718,138021.78856619782
1719,189901.91551261288
1720,264343.4299269673
1721,170037.5192813014
1722,131506.66914316802
1723,151706.8751604209
1724,228396.81176259785
1725,239691.8850644916
1726,188694.4856671859
1727,156970.87962123097
1728,171176.12445570325
1729,164125.19218387915
1730,173215.30938891537
1731,126140.15866844515
1732,138767.59738297417
1733,118440.7152094828
1734,124362.32675985828
1735,126963.07255255377
1736,117665.31358630751
1737,346274.39082911453
1738,206771.273468655
1739,294255.46450113185
1740,220492.01978368417
1741,194316.05936643135
1742,178954.65023959725
1743,181430.7067544204
1744,311816.5319460596
1745,220733.94040911304
1746,220005.22628988692
1747,225687.65312513875
1748,209138.80294715677
1749,158476.01217332418
1750,133866.32750384594
1751,232671.4706489788
1752,123494.19246627874
1753,141854.99733828544
1754,194139.88142059703
1755,171790.23089134876
1756,131146.22061145454
1757,123138.07202817037
1758,149496.8715565666
1759,161524.48543354418
1760,174367.27308262707
1761,142740.13068578305
1762,187567.8881432983
1763,175739.59145856043
1764,122281.849627635
1765,156079.20107745155
1766,173863.1740337218
1767,192749.82951552136
1768,146925.0366332532
1769,171901.8334026708
1770,140372.56422693096
1771,145664.94808189975
1772,130683.49591152047
1773,137944.81756580411
1774,120861.96678207447
1775,141034.55494755614
1776,132608.59147707044
1777,114573.42643155054
1778,137976.8151939222
1779,126031.87740091296
1780,170527.35977143105
1781,141785.89375032665
1782,95542.37196849722
1783,145627.3681557734
1784,112430.92396955128
1785,125491.72708281256
1786,170197.06385361817
1787,159346.95587819174
1788,48854.635550946616
1789,110995.75447532635
1790,73910.05095827715
1791,184823.3561868639
1792,152066.92428766983
1793,131529.24381291372
1794,152246.52439506006
1795,131575.41853967478
1796,128467.87593366779
1797,90885.96484639436
1798,126086.29005152176
1799,118194.30033045956
1800,142078.27976773205
1801,140422.1285192986
1802,132770.45580660648
1803,141466.57573445406
1804,146686.5172645125
1805,136927.20181211535
1806,105598.11111534623
1807,138501.6597541063
1808,133309.9258977638
1809,122581.62821018219
1810,153279.17987370762
1811,99518.24840241039
1812,105958.68867711927
1813,123729.98162303276
1814,105527.36481841325
1815,53279.429072770836
1816,95890.58829191036
1817,119905.79283264307
1818,151821.05259972342
1819,126193.75551134885
1820,53425.38406505614
1821,112091.40417357121
1822,153487.8146655951
1823,44494.54236773138
1824,131431.01537535086
1825,132045.76132065916
1826,106785.08257587855
1827,105882.9305828998
1828,143941.1757297756
1829,124070.10144515715
1830,153633.60011083382
1831,164957.23490039472
1832,60070.06980784962
1833,153999.91321338768
1834,124647.56737040317
1835,158361.1744121303
1836,134145.3540057757
1837,83106.16873254103
1838,118319.7878676157
1839,91790.55749897721
1840,175085.26301218988
1841,150161.681053976
1842,81974.55780165317
1843,146403.15362010256
1844,138047.54691009628
1845,132095.9676209992
1846,151817.79215022124
1847,174298.17691641842
1848,61267.92229539559
1849,120547.32822833958
1850,116026.53877458411
1851,143949.04969771949
1852,128007.3492896229
1853,129240.56673683897
1854,173552.10486605455
1855,138556.35200209287
1856,208134.34690527816
1857,150890.50157670042
1858,150845.43879361253
1859,120220.22744587291
1860,148198.41689281678
1861,120005.0265434219
1862,318724.4003790404
1863,311988.6896261197
1864,311988.6896261197
1865,401126.78843966953
1866,335682.38629189826
1867,248932.1000270018
1868,282056.9775659611
1869,204900.7798922241
1870,242313.12859023476
1871,261108.5605358419
1872,169660.06702576057
1873,241021.5359478723
1874,138925.27903467263
1875,220640.54569489378
1876,193193.9026074225
1877,217888.13653150757
1878,197163.47001336885
1879,137799.61973053234
1880,135068.03411743732
1881,231067.5669031083
1882,246636.6936660864
1883,187179.55525616437
1884,209459.01720894323
1885,258436.401548288
1886,290046.9057595345
1887,205374.1415862669
1888,270616.7384714513
1889,167526.56318788513
1890,137600.483158255
1891,139084.84447520805
1892,105090.18675591493
1893,133720.51362400543
1894,127710.64468150749
1895,129268.82454213164
1896,126238.24687298649
1897,109980.56584491313
1898,109832.81890599489
1899,172866.9765551943
1900,150979.64916718518
1901,181021.6861829226
1902,145323.81230303706
1903,231206.61726287392
1904,144620.09134172281
1905,191628.38280832098
1906,180771.35878982669
1907,202733.2590922722
1908,118702.33445679203
1909,137016.39993860008
1910,126863.49860406299
1911,232371.38151480485
1912,321267.35958608193
1913,159052.3195881814
1914,62122.3928812842
1915,315083.10271670466
1916,61534.65435177349
1917,260014.5398987659
1918,139225.1301429133
1919,148528.45111692752
1920,143808.74151554698
1921,423716.4322113611
1922,339909.4087934937
1923,222691.9291416634
1924,230973.38725805935
1925,195870.0654646189
1926,390138.39325909264
1927,139277.3318499593
1928,156509.77732945138
1929,129702.89798939887
1930,145715.4386247817
1931,137793.6365537208
1932,143045.16800941897
1933,166454.2838233634
1934,179979.84871488734
1935,180787.9549576253
1936,188763.24769583554
1937,179958.0396124179
1938,172271.51740270556
1939,254484.46813210522
1940,181854.52408614382
1941,173423.422632222
1942,187130.14436845185
1943,208855.42693907997
1944,362890.7510786382
1945,380962.58269649214
1946,152685.73528202155
1947,348397.2175602021
1948,184405.61086061096
1949,237309.97422998774
1950,180576.34241275908
1951,252228.9762840953
1952,188393.63250458412
1953,159382.5312148284
1954,195993.3730990081
1955,129859.65395365897
1956,282533.3652387403
1957,146519.0164775508
1958,312426.7752628557
1959,138030.07015056637
1960,120192.38754023172
1961,128733.54657015702
1962,101850.9198553071
1963,109869.6937202108
1964,114048.03349175066
1965,155933.23604278098
1966,148424.76893638965
1967,293929.1623125547
1968,451554.0694762351
1969,394075.8060742233
1970,438291.79000190087
1971,454497.1104264475
1972,362642.6785510673
1973,301420.9404273345
1974,300297.7683940071
1975,474145.16302830697
1976,268474.7681448042
1977,329787.04948572186
1978,399754.55798719474
1979,339361.18720737624
1980,198567.83283375372
1981,342749.68257931585
1982,233541.44679717554
1983,226181.01868388802
1984,174795.36151411914
1985,227312.76580183572
1986,208030.4647405687
1987,187540.17740193862
1988,173607.00504062718
1989,190944.79002600734
1990,220089.98903271038
1991,239693.57800325775
1992,213829.22413322757
1993,158471.1133642134
1994,237044.1112696359
1995,177909.3352386288
1996,252381.7896673084
1997,318954.1941173294
1998,339787.89521696506
1999,264467.9603628774
2000,317971.10055351205
2001,254899.85835289687
2002,233939.52966467364
2003,252369.22189755805
2004,257274.82958867474
2005,225511.09552078738
2006,215212.23329340114
2007,244126.26207011603
2008,209948.999171147
2009,195751.80450103385
2010,182228.55821343322
2011,144250.2577851157
2012,180143.59872496998
2013,189958.37910998252
2014,181867.80398588307
2015,195836.7581390419
2016,194118.64229133388
2017,199174.37541409134
2018,115166.80545012126
2019,137639.27262969912
2020,102436.74648314969
2021,109976.96948186967
2022,171524.31021500536
2023,131090.2744461168
2024,238037.28278223966
2025,348147.5450050043
2026,161906.74013791885
2027,157937.42806815376
2028,145800.73008687134
2029,183998.74131538442
2030,264646.4214242242
2031,247660.7144643484
2032,273204.1630298052
2033,266853.13458984403
2034,161956.20951050142
2035,210830.47989889214
2036,183623.71541429736
2037,190307.36437798044
2038,289889.83061167784
2039,227000.89727485814
2040,312785.66393896163
2041,301387.59756796114
2042,199313.90803447092
2043,180091.52044649006
2044,161580.3558662909
2045,203170.69037511386
2046,134981.63046076987
2047,144772.7045014023
2048,136951.8880025935
2049,132249.2070425492
2050,182489.5014061078
2051,114049.27368609699
2052,119300.15214794391
2053,147891.2811803665
2054,93375.830383574
2055,166377.75991180184
2056,149194.4504932818
2057,118659.50696357198
2058,220542.72284591364
2059,136595.82247455136
2060,178285.76144999408
2061,169562.7581306167
2062,135241.36783827792
2063,112980.34888425487
2064,149000.78363148205
2065,126365.87275204952
2066,162632.2669416362
2067,116726.31183120846
2068,125980.64864817889
2069,91267.60084426693
2070,114540.16647316977
2071,96682.47398673417
2072,129783.01262810064
2073,132591.15712373095
2074,188694.08465397218
2075,143484.4265706791
2076,125929.30266153031
2077,159273.4979487798
2078,127898.13938653462
2079,130154.00565426055
2080,116959.69006969882
2081,124273.7917831992
2082,129868.57896201263
2083,143128.7887389595
2084,113549.16095715773
2085,126470.31716184935
2086,123962.24422491396
2087,120502.81675096731
2088,93466.93195473905
2089,76509.33398051516
2090,130969.20532336061
2091,137348.85704520647
2092,125108.45695144296
2093,125784.42837747958
2094,123873.96723563873
2095,149411.21708109346
2096,84602.93729859141
2097,97550.71289966517
2098,143272.3615989289
2099,70338.86896586744
2100,69309.96729880867
2101,132502.1663360488
2102,143885.76631133317
2103,107839.81273901153
2104,144911.83785272404
2105,117580.80732296903
2106,72976.54196026205
2107,240820.03095629317
2108,113489.69337320807
2109,108707.92942514255
2110,121732.57618019084
2111,144377.40253534113
2112,139632.35653540248
2113,116881.24575372797
2114,114740.91561481608
2115,154790.96676581248
2116,119214.50272053262
2117,140977.7199868134
2118,126033.57838352458
2119,103144.87288330308
2120,115858.96772531679
2121,124330.97497713998
2122,127712.72188649267
2123,73053.80123470939
2124,183281.3704957115
2125,125582.26634727673
2126,160475.86389362696
2127,155658.64084369282
2128,141078.21675560105
2129,102446.06353189926
2130,150210.6324771892
2131,152236.17263422383
2132,116044.17717668737
2133,124159.63612205212
2134,125349.35008570737
2135,100649.55738565538
2136,80172.34762481652
2137,111440.93873027111
2138,128712.69409415768
2139,151531.41446175202
2140,140324.85294440872
2141,150278.1528932607
2142,128721.46451832623
2143,148883.01549979954
2144,130443.95140104482
2145,138498.3651644884
2146,149403.01958491709
2147,118720.6828737139
2148,133105.9346670918
2149,150517.55213529518
2150,213416.19095814394
2151,116693.97590403756
2152,166508.59298859895
2153,167273.11666718873
2154,116388.18880785606
2155,135585.89344178658
2156,271409.8073095671
2157,217802.05838872812
2158,232969.4187323338
2159,220392.8821501106
2160,171833.84836102845
2161,248204.1698808277
2162,389644.2089963116
2163,338348.606698678
2164,249136.37774005084
2165,180004.77828127102
2166,148315.56387230734
2167,217232.1625684437
2168,204253.10655169023
2169,188297.666513822
2170,229598.7322412318
2171,147291.68880626373
2172,132182.3072162827
2173,171781.35955394892
2174,219729.24198853082
2175,298095.5327560755
2176,311051.4872052156
2177,234104.68772242108
2178,198342.3217996329
2179,143663.0313558339
2180,211186.21616971298
2181,197000.58358212298
2182,226525.47515310455
2183,190650.7756856465
2184,131624.68810074186
2185,130156.31607801624
2186,147375.6484848665
2187,151276.4127205017
2188,153470.39006133337
2189,210829.43018155853
2190,85287.54729023653
2191,88969.54967304294
2192,100580.4108665799
2193,102911.78507394399
2194,96668.9830483413
2195,116687.09491994865
2196,111206.41566329311
2197,116470.88246387162
2198,164618.00754338133
2199,176808.47019793256
2200,159450.12349669702
2201,151737.48574593497
2202,207697.79947885472
2203,164151.03235837433
2204,196291.70005683266
2205,116143.20879011793
2206,154347.75165042418
2207,212742.22788436495
2208,248350.8379128781
2209,228437.4660986796
2210,134490.16752677597
2211,111455.54151032513
2212,116191.12705059173
2213,111417.93938173047
2214,138211.5507361153
2215,109443.03099912973
2216,152308.5963938174
2217,93451.29932248616
2218,73562.09232717869
2219,62384.922242262015
2220,71811.96786744516
2221,311390.94846865913
2222,249379.1839745807
2223,285670.0343565087
2224,214914.425273019
2225,123990.46856848255
2226,179316.75756259618
2227,195833.04569179384
2228,297548.4156676564
2229,230815.48117311523
2230,171344.86657271747
2231,210691.62261954806
2232,176699.57871562528
2233,160801.7425342041
2234,253298.7313902494
2235,225580.55235734774
2236,263385.03022062505
2237,291680.81113648333
2238,203465.77867865982
2239,98436.79661156656
2240,159183.24967857412
2241,160990.03302002553
2242,127095.88056445734
2243,127069.91823313422
2244,106418.81549595014
2245,108684.24159524903
2246,133686.12225320726
2247,103959.54068214515
2248,124341.09368295083
2249,124275.72055222289
2250,132148.7212544309
2251,126275.86274882343
2252,165384.0259499231
2253,160966.7383425168
2254,180737.78769245456
2255,184667.75121146778
2256,186485.8806166627
2257,206020.50598869534
2258,174151.57984588708
2259,176914.5136239537
2260,146999.68493697635
2261,179319.5415248597
2262,204733.00414499186
2263,368974.21132817975
2264,410347.22260617366
2265,192170.72879965033
2266,319518.9890714925
2267,346620.9377876837
2268,418473.4472691323
2269,152291.30374089224
2270,190713.05119700375
2271,216057.6117212538
2272,190764.1782902679
2273,165616.36323563155
2274,179202.34643088625
2275,179325.38077240335
2276,190834.7960008521
2277,174512.33436166454
2278,152380.96479877539
2279,128510.91698131195
2280,126098.83724312701
2281,176074.1980842534
2282,183318.01712984778
2283,109941.68091181252
2284,108474.44045232837
2285,152085.80740282268
2286,122263.14942821859
2287,351347.46693190857
2288,259529.0591606698
2289,386143.3248980178
2290,447957.2342056622
2291,313748.346917854
2292,433254.3517361771
2293,472787.6302302778
2294,438214.8619302776
2295,433389.20485847094
2296,303272.12267888075
2297,348126.8856740756
2298,323390.2211570611
2299,402543.24837481795
2300,333061.8971797413
2301,272259.11617413367
2302,236291.07396606824
2303,245582.16539219086
2304,233234.4511467843
2305,191235.2989946752
2306,185110.2136476197
2307,191006.17841083018
2308,247510.26355219097
2309,282227.1545673589
2310,233154.58865808067
2311,186580.28838126824
2312,176711.0545308638
2313,177412.3641122561
2314,174830.50071099043
2315,175719.0000734906
2316,176872.09780195943
2317,180135.4562185455
2318,175700.08956647394
2319,175702.64042584933
2320,190351.92981163616
2321,237643.08632428807
2322,177479.2665550764
2323,187188.06367603503
2324,160639.05332630858
2325,212249.982840131
2326,168856.66198916524
2327,218459.38367860916
2328,229122.69487841494
2329,176409.71340459658
2330,172411.06299375615
2331,361194.8244159559
2332,390936.69984716485
2333,312999.116614177
2334,249839.0618795278
2335,233911.23038008247
2336,321153.3463634899
2337,213453.5262571509
2338,271481.10375870636
2339,217028.085596791
2340,368384.72996826936
2341,216012.32702217944
2342,231769.60589367207
2343,228669.41051644675
2344,226138.81124680766
2345,229467.72566284792
2346,211685.5261225336
2347,203113.50472724377
2348,225006.47817459627
2349,179777.86701027665
2350,257942.8717382575
2351,271361.35415973014
2352,248259.69559726873
2353,245930.25618058036
2354,142146.07538108036
2355,156524.85993521428
2356,151741.7511936877
2357,192277.1074438023
2358,191581.4655970969
2359,122839.20276667958
2360,113922.63661079212
2361,147833.06909842114
2362,248475.97634312478
2363,130248.98633428701
2364,154254.01881390213
2365,212950.75004614302
2366,185695.80007442267
2367,217575.9745625786
2368,220738.98158552428
2369,220746.9279234266
2370,177816.69614323074
2371,177445.15833462356
2372,199257.79587773266
2373,273087.06443793944
2374,303277.81756856776
2375,265281.24313395924
2376,290371.0422458568
2377,386113.5899060199
2378,134005.6761621391
2379,208842.45374514622
2380,148511.34105388887
2381,169629.01089775085
2382,192179.2880259885
2383,206137.23576210192
2384,242340.60441062425
2385,158081.46259597462
2386,133626.5464429257
2387,136224.77745368297
2388,104476.48866941301
2389,127494.062435278
2390,146398.04227791532
2391,146686.13889214632
2392,114669.30356781054
2393,168318.98646625123
2394,151989.93464806862
2395,207774.6164772219
2396,151039.14510801536
2397,201668.3352569007
2398,130649.28420508382
2399,58183.890116662384
2400,50219.61071025672
2401,114129.59909801399
2402,136595.56861869144
2403,129606.18256375245
2404,149029.3140130902
2405,170942.02288431596
2406,140695.87788540064
2407,131270.13472998978
2408,143437.56584230557
2409,128343.33186795363
2410,160906.62393821817
2411,116599.77527629668
2412,158633.87638162915
2413,134201.28105791673
2414,135091.250728636
2415,133825.0842500107
2416,132424.92019793982
2417,142012.10496758344
2418,132681.26796275386
2419,120052.2871992225
2420,118759.87314833858
2421,155435.6299331428
2422,118612.1690503336
2423,119545.7592257258
2424,139127.24799290736
2425,198811.98441967004
2426,143736.94340636634
2427,134683.35087323037
2428,176630.89111986896
2429,113544.3514502919
2430,134204.64436542342
2431,115621.5615803088
2432,147941.6201794701
2433,153094.80253947596
2434,144246.622332547
2435,139851.61702475094
2436,115947.52013052831
2437,110520.04428879898
2438,124174.4889049343
2439,105932.43111101439
2440,130390.75379815261
2441,93703.61435092679
2442,93274.30385416474
2443,112924.34217550652
2444,124079.7346141872
2445,87451.95907836009
2446,127291.87619663253
2447,170564.13892577591
2448,130566.27095200605
2449,111143.11963133229
2450,140724.94584373286
2451,126017.8487400971
2452,207778.9630549918
2453,94841.48221860628
2454,127919.96688944093
2455,116977.89998588299
2456,141597.71759225262
2457,136006.39593353888
2458,121553.00255640331
2459,105700.94553632042
2460,133510.8668868117
2461,121994.68479357442
2462,134627.40471312977
2463,135722.1517409021
2464,174151.55041920568
2465,135673.32339999801
2466,120439.24164635642
2467,151328.32658862224
2468,79589.98061532258
2469,71738.20097404892
2470,196596.4649051261
2471,215906.41809705747
2472,171401.63605797602
2473,132135.445554168
2474,96676.15379686895
2475,217522.93768997758
2476,119755.67331178683
2477,132216.30103020032
2478,159565.63089560487
2479,109548.40720941045
2480,147831.20456640827
2481,113254.02882107461
2482,132612.14821389705
2483,110723.59450157172
2484,123893.73182331369
2485,124277.5680474548
2486,159983.43928201753
2487,183646.66970411077
2488,164735.32954820647
2489,149856.3161382116
2490,148609.17738424623
2491,96562.37092423183
2492,178471.10477385082
2493,147543.82464125383
2494,154804.46996308246
2495,88027.71502277647
2496,232769.20433988294
2497,147898.20811691697
2498,110826.43783678258
2499,107789.58442306137
2500,120674.94889159458
2501,138484.9782400132
2502,152448.2317443463
2503,93887.60231081315
2504,150569.83964280807
2505,223462.0627602836
2506,250489.7890501394
2507,255843.98492867177
2508,250497.97809429571
2509,227742.63047325218
2510,222785.92801118348
2511,168528.490909414
2512,199901.1610924205
2513,208273.1464842639
2514,253658.71642987514
2515,163643.5575467727
2516,169372.2968692382
2517,145234.51316740413
2518,156665.0104099476
2519,224297.7856134478
2520,194827.22080282643
2521,181931.7232514416
2522,223351.64085027773
2523,118131.17872627424
2524,140602.79277766426
2525,144727.77253501498
2526,142906.03042568878
2527,116648.93297700846
2528,127898.30045287847
2529,133398.0405964888
2530,130120.09707922106
2531,240723.31100891464
2532,222416.78605394947
2533,191660.2386519354
2534,225153.68199252797
2535,315469.59667794744
2536,239570.31673640307
2537,237378.0021263004
2538,176655.08427141045
2539,183561.1099718571
2540,176346.646161961
2541,179896.3937050936
2542,168415.43189247846
2543,124245.95733260016
2544,131703.4407534689
2545,137516.04446093476
2546,132553.00844758534
2547,134919.71724676082
2548,162680.48217690075
2549,161472.59654758792
2550,307015.02826502227
2551,141288.05868326558
2552,128806.83668201603
2553,77922.38882031299
2554,107073.75431297874
2555,127109.27292442277
2556,109177.82002802577
2557,109257.85761844256
2558,189761.096590609
2559,149949.71372023906
2560,143345.56687932598
2561,148563.0078196927
2562,135017.59498427744
2563,156825.2457322443
2564,193313.741764185
2565,135996.65394044048
2566,161971.4099870011
2567,134650.4183296439
2568,201119.7189521345
2569,211632.99132209204
2570,127490.60765861135
2571,186193.67697509087
2572,169953.60785566294
2573,194634.8700277638
2574,277305.3804523808
2575,151671.3218190785
2576,119853.90908345481
2577,184626.4922769299
2578,86272.43429854227
2579,62917.52358721023
2580,123202.37467534885
2581,133644.1236210938
2582,104508.5555422677
2583,267651.78300531587
2584,159967.55434487894
2585,178193.54674338264
2586,185629.73657652512
2587,205656.45939336283
2588,159456.075892816
2589,148281.49485588598
2590,223510.0258068732
2591,190458.63700118367
2592,209601.1801208929
2593,267476.1406902175
2594,172373.40632018412
2595,216370.8311306388
2596,280924.0964673838
2597,189127.82521190718
2598,267197.3983653932
2599,306737.1135671422
2600,171188.88924522288
2601,150330.16450259968
2602,80904.92498302677
2603,111011.68790876713
2604,88331.57880853533
2605,77405.26594793345
2606,142621.02802114174
2607,190362.01404795033
2608,194756.49230615937
2609,166135.01184995193
2610,118033.0704700727
2611,123176.74526997987
2612,149096.60460793195
2613,137534.84373055087
2614,128244.22229700384
2615,166236.45992445742
2616,132953.9478342131
2617,176551.51811785143
2618,180731.55284963912
2619,178397.31344159335
2620,189369.04617286002
2621,182116.60322503326
2622,181409.34673473757
2623,243600.40276276806
2624,297110.5056037174
2625,330764.2645486128
2626,174924.2554500445
2627,171973.58439620584
2628,450223.13370365254
2629,590221.4068461119
2630,368757.9233546986
2631,475422.6570939683
2632,418552.68207345915
2633,323683.65237806895
2634,402028.8867384641
2635,160355.78215703348
2636,176319.85905516264
2637,200340.87197861917
2638,250788.52104024697
2639,198029.30508571918
2640,150467.02856078028
2641,103676.79279005704
2642,204071.76098245077
2643,103440.44313769517
2644,124796.538269583
2645,106509.27306851059
2646,99339.36031620152
2647,109414.73727990944
2648,140198.5512190275
2649,148126.187023048
2650,146696.50355445436
2651,152492.54936232514
2652,397900.4687830903
2653,250135.70529965655
2654,235685.63908442447
2655,378118.35079722793
2656,317493.7161721259
2657,354732.4563124224
2658,272717.80594938615
2659,320589.5872334201
2660,369340.1277748111
2661,353153.40800161037
2662,350283.92092057184
2663,277027.91997602576
2664,267112.34076797584
2665,293622.86808800127
2666,292948.45346234314
2667,169997.94567341352
2668,172204.01730339794
2669,179195.59987647698
2670,287264.0319838712
2671,175847.8643083498
2672,196846.8227058453
2673,208827.28681167678
2674,203364.30841831613
2675,175631.9110984531
2676,188908.37137765673
2677,200756.370437588
2678,247748.7377079115
2679,269217.18427973514
2680,271674.7597753061
2681,411027.717264465
2682,343985.74484284595
2683,563565.3504172327
2684,317196.9223218695
2685,359207.14360616315
2686,228413.08112466894
2687,315895.118010726
2688,221774.1986281872
2689,207905.70631472516
2690,424976.986974194
2691,186933.97694385034
2692,138774.43930759426
2693,182588.57590100687
2694,140380.92522735853
2695,184840.5042053271
2696,173843.21313952273
2697,197143.05331765744
2698,200730.20365205556
2699,170283.0098559861
2700,152845.66269551998
2701,151275.9750035408
2702,100325.1945883693
2703,121730.49369951712
2704,141390.19601717519
2705,125214.14398490524
2706,107463.84948107677
2707,114589.00841576453
2708,139825.7899486947
2709,112408.8249536532
2710,130026.50870563145
2711,307755.3359358118
2712,395359.9915410187
2713,172640.27509039498
2714,153836.78574875687
2715,176181.67971131002
2716,142694.34374912255
2717,188657.82212130027
2718,234957.89387027794
2719,158630.11351025553
2720,167578.88521643012
2721,136616.69151934635
2722,153180.9450286448
2723,144642.92047817234
2724,133323.3411892421
2725,135808.97579818097
2726,148752.30965201653
2727,187668.4120151079
2728,168181.38062869903
2729,155856.5563667431
2730,142077.65246998132
2731,127534.5669428412
2732,122792.49185313117
2733,162864.16265693566
2734,122678.05868395543
